[2020-08-19T11:02:06+0000] [PACMAN] Running 'pacman -r /mnt -Sy --cachedir=/mnt/var/cache/pacman/pkg --noconfirm linux-lts linux-lts-headers acpi amd-ucode b43-fwcutter bash btrfs-progs bzip2 coreutils crda dhclient diffutils dmraid dnsmasq dosfstools e2fsprogs ecryptfs-utils efibootmgr exfat-utils f2fs-tools file filesystem findutils gawk gcc-libs gettext glibc grep gzip inetutils intel-ucode iproute2 iptables iputils ipw2100-fw ipw2200-fw jfsutils less licenses linux-firmware logrotate lsb-release man-db manjaro-firmware manjaro-release manjaro-system man-pages memtest86+ mhwd mhwd-db mkinitcpio-openswap nano ntfs-3g os-prober pacman pciutils perl procps-ng psmisc reiserfsprogs sed shadow spectre-meltdown-checker s-nail sudo sysfsutils acpid cpupower cronie cryptsetup device-mapper dhcpcd haveged lvm2 mdadm nfs-utils rsync systemd-fsck-silent systemd-sysvcompat tlp wpa_supplicant tar texinfo usbutils util-linux vi wget which xfsprogs zsh accountsservice alsa-firmware alsa-plugins alsa-utils apparmor arandr bauh artwork-i3 autoconf automake avahi binutils bison blueman bluez-utils bmenu cantarell-fonts clipit deluge dfc dmidecode downgrade epdfview fakeroot ffmpeg ffmpegthumbnailer flac flex gcc gcolor2 gimp git gnome-keyring gparted groff gst-libav gst-plugins-bad gst-plugins-base gst-plugins-good gst-plugins-ugly gstreamer gtksourceview-pkgbuild gufw gvfs gvfs-afc gvfs-gphoto2 gvfs-mtp gvfs-smb hexchat htop inxi json-c kvantum-manjaro libdvdcss libgpod libtool lightdm-settings lightdm-slick-greeter lm_sensors lxappearance lxinput m4 maia-console make manjaro-application-utility manjaro-browser-settings manjaro-hello manjaro-hotfixes manjaro-i3-settings manjaro-printer manjaro-ranger-settings manjaro-settings-manager-notifier markdown_previewer matcha-gtk-theme mesa-demos mlocate mobile-broadband-provider-info moc modemmanager morc_menu mousepad ncdu netctl networkmanager network-manager-applet networkmanager-openconnect networkmanager-openvpn networkmanager-pptp networkmanager-vpnc nss-mdns ntp openresolv openssh p7zip palemoon-bin pamac patch patchutils pcmanfm perl-file-mimeinfo polkit-gnome poppler-data powertop qt5ct qt5-styleplugins ranger sbxkb screenfetch snapd speedtest-cli subversion syslog-ng terminus-font tree ttf-bitstream-vera ttf-dejavu ttf-droid ttf-inconsolata ttf-indic-otf ttf-liberation upower vertex-maia-themes vi vibrancy-icons-teal viewnior vim vlc volumeicon w3m wallpapers-juhraya wmutils xarchiver xautolock xcursor-chameleon-pearl xcursor-maia xdg-utils xdotool xf86-input-elographics xf86-input-evdev xf86-input-libinput xf86-input-void xfburn xfce4-power-manager xorg-twm xorg-xhost xorg-xinit xorg-xkill xorg-xprop xterm xdg-user-dirs xorg-server yay zensu systemd'
[2020-08-19T11:02:06+0000] [PACMAN] synchronizing package lists
[2020-08-19T11:10:51+0000] [ALPM] installed expat (2.2.9-3)
[2020-08-19T11:10:51+0000] [ALPM] installed zstd (1.4.5-1)
[2020-08-19T11:10:51+0000] [ALPM] installed libarchive (3.4.3-1)
[2020-08-19T11:10:51+0000] [ALPM] installed diffutils (3.7-3)
[2020-08-19T11:10:51+0000] [ALPM] installed findutils (4.7.0-2)
[2020-08-19T11:10:51+0000] [ALPM] installed pcre (8.44-1)
[2020-08-19T11:10:51+0000] [ALPM] installed grep (3.4-1)
[2020-08-19T11:10:51+0000] [ALPM] installed less (551-3)
[2020-08-19T11:10:51+0000] [ALPM] installed gzip (1.10-3)
[2020-08-19T11:10:51+0000] [ALPM] installed device-mapper (2.02.187-3)
[2020-08-19T11:10:51+0000] [ALPM] installed popt (1.18-1)
[2020-08-19T11:10:51+0000] [ALPM] installed json-c (0.15-1)
[2020-08-19T11:10:51+0000] [ALPM] installed argon2 (20190702-3)
[2020-08-19T11:10:51+0000] [ALPM] installed cryptsetup (2.3.3-1)
[2020-08-19T11:10:51+0000] [ALPM] installed dbus (1.12.20-1)
[2020-08-19T11:10:51+0000] [ALPM] installed libmnl (1.0.4-3)
[2020-08-19T11:10:51+0000] [ALPM] installed libnftnl (1.1.7-1)
[2020-08-19T11:10:51+0000] [ALPM] installed libnl (3.5.0-2)
[2020-08-19T11:10:51+0000] [ALPM] installed libusb (1.0.23-2)
[2020-08-19T11:10:51+0000] [ALPM] installed libpcap (1.9.1-2)
[2020-08-19T11:10:51+0000] [ALPM] installed libnfnetlink (1.0.1-4)
[2020-08-19T11:10:51+0000] [ALPM] installed libnetfilter_conntrack (1.0.8-1)
[2020-08-19T11:10:51+0000] [ALPM] installed iptables (1:1.8.5-2)
[2020-08-19T11:10:51+0000] [ALPM] installed kbd (2.2.0-5)
[2020-08-19T11:10:51+0000] [ALPM] installed hwids (20200306-1)
[2020-08-19T11:10:51+0000] [ALPM] installed libunistring (0.9.10-2)
[2020-08-19T11:10:51+0000] [ALPM] installed libidn2 (2.3.0-1)
[2020-08-19T11:10:51+0000] [ALPM] installed libtasn1 (4.16.0-1)
[2020-08-19T11:10:51+0000] [ALPM] installed libffi (3.3-3)
[2020-08-19T11:10:51+0000] [ALPM] installed libp11-kit (0.23.20-5)
[2020-08-19T11:10:51+0000] [ALPM] installed p11-kit (0.23.20-5)
[2020-08-19T11:10:51+0000] [ALPM] installed ca-certificates-utils (20181109-4)
[2020-08-19T11:10:51+0000] [ALPM] installed ca-certificates-mozilla (3.55-2)
[2020-08-19T11:10:51+0000] [ALPM] installed ca-certificates (20181109-4)
[2020-08-19T11:10:52+0000] [ALPM] installed libssh2 (1.9.0-2)
[2020-08-19T11:10:52+0000] [ALPM] installed libpsl (0.21.0-2)
[2020-08-19T11:10:52+0000] [ALPM] installed libnghttp2 (1.41.0-1)
[2020-08-19T11:10:52+0000] [ALPM] installed curl (7.71.1-1)
[2020-08-19T11:10:52+0000] [ALPM] installed libelf (0.180-1)
[2020-08-19T11:10:52+0000] [ALPM] installed libseccomp (2.4.2-1)
[2020-08-19T11:10:52+0000] [ALPM] installed pcre2 (10.35-1)
[2020-08-19T11:10:52+0000] [ALPM] installed systemd (245.7-2)
[2020-08-19T11:10:52+0000] [ALPM-SCRIPTLET] Initializing machine ID from random generator.
[2020-08-19T11:10:52+0000] [ALPM-SCRIPTLET] Created symlink /etc/systemd/system/getty.target.wants/getty@tty1.service -> /usr/lib/systemd/system/getty@.service.
[2020-08-19T11:10:52+0000] [ALPM-SCRIPTLET] Created symlink /etc/systemd/system/multi-user.target.wants/remote-fs.target -> /usr/lib/systemd/system/remote-fs.target.
[2020-08-19T11:10:52+0000] [ALPM-SCRIPTLET] :: Append 'init=/usr/lib/systemd/systemd' to your kernel command line in your
[2020-08-19T11:10:52+0000] [ALPM-SCRIPTLET]    bootloader to replace sysvinit with systemd, or install systemd-sysvcompat
[2020-08-19T11:10:52+0000] [ALPM] installed mkinitcpio (27-3)
[2020-08-19T11:10:53+0000] [ALPM] installed linux54 (5.4.57-1)
[2020-08-19T11:10:53+0000] [ALPM] installed linux-lts (1:5.4-3)
[2020-08-19T11:10:55+0000] [ALPM] installed linux54-headers (5.4.57-1)
[2020-08-19T11:10:55+0000] [ALPM] installed linux-lts-headers (1:5.4-3)
[2020-08-19T11:10:55+0000] [ALPM] installed acpi (1.7-3)
[2020-08-19T11:10:55+0000] [ALPM] installed amd-ucode (20200807.r1689.c331aa9-1)
[2020-08-19T11:10:55+0000] [ALPM] installed b43-fwcutter (019-3)
[2020-08-19T11:10:55+0000] [ALPM] installed lzo (2.10-3)
[2020-08-19T11:10:55+0000] [ALPM] installed btrfs-progs (5.7-1)
[2020-08-19T11:10:55+0000] [ALPM] installed wireless-regdb (2020.04.29-1)
[2020-08-19T11:10:55+0000] [ALPM] installed iw (5.4-1)
[2020-08-19T11:10:55+0000] [ALPM] installed crda (4.14-3)
[2020-08-19T11:10:55+0000] [ALPM-SCRIPTLET] Uncomment the right regulatory domain in /etc/conf.d/wireless-regdom.
[2020-08-19T11:10:55+0000] [ALPM-SCRIPTLET] It will automatically be set on boot.
[2020-08-19T11:10:55+0000] [ALPM] installed iproute2 (5.8.0-1)
[2020-08-19T11:10:55+0000] [ALPM] installed run-parts (4.8.6.1-2)
[2020-08-19T11:10:55+0000] [ALPM] installed dhclient (4.4.2-2)
[2020-08-19T11:10:55+0000] [ALPM] installed dmraid (1.0.0.rc16.3-12)
[2020-08-19T11:10:55+0000] [ALPM] installed nettle (3.6-1)
[2020-08-19T11:10:55+0000] [ALPM] installed dnsmasq (2.82-1)
[2020-08-19T11:10:55+0000] [ALPM] installed dosfstools (4.1-3)
[2020-08-19T11:10:55+0000] [ALPM] installed nspr (4.27-1)
[2020-08-19T11:10:55+0000] [ALPM] installed sqlite (3.32.3-1)
[2020-08-19T11:10:55+0000] [ALPM] installed nss (3.55-2)
[2020-08-19T11:10:55+0000] [ALPM] installed ecryptfs-utils (111-4)
[2020-08-19T11:10:55+0000] [ALPM] installed efivar (37-4)
[2020-08-19T11:10:55+0000] [ALPM] installed efibootmgr (17-1)
[2020-08-19T11:10:55+0000] [ALPM] installed fuse-common (3.9.2-1)
[2020-08-19T11:10:55+0000] [ALPM] installed fuse2 (2.9.9-4)
[2020-08-19T11:10:55+0000] [ALPM] installed exfat-utils (1.3.0-2)
[2020-08-19T11:10:55+0000] [ALPM] installed f2fs-tools (1.13.0-2)
[2020-08-19T11:10:55+0000] [ALPM] installed file (5.39-1)
[2020-08-19T11:10:55+0000] [ALPM] installed glib2 (2.64.4-1)
[2020-08-19T11:10:55+0000] [ALPM] installed icu (67.1-1)
[2020-08-19T11:10:55+0000] [ALPM] installed libxml2 (2.9.10-2)
[2020-08-19T11:10:55+0000] [ALPM] installed libcroco (0.6.13-2)
[2020-08-19T11:10:55+0000] [ALPM] installed gettext (0.20.2-1)
[2020-08-19T11:10:55+0000] [ALPM] installed inetutils (1.9.4-8)
[2020-08-19T11:10:55+0000] [ALPM] installed intel-ucode (20200616-1)
[2020-08-19T11:10:55+0000] [ALPM] installed iputils (20190709-2)
[2020-08-19T11:10:55+0000] [ALPM] installed ipw2100-fw (1.3-10)
[2020-08-19T11:10:55+0000] [ALPM] installed ipw2200-fw (3.1-8)
[2020-08-19T11:10:55+0000] [ALPM] installed jfsutils (1.1.15-7)
[2020-08-19T11:10:55+0000] [ALPM] installed licenses (20200427-1)
[2020-08-19T11:10:55+0000] [ALPM] installed logrotate (3.17.0-1)
[2020-08-19T11:10:55+0000] [ALPM] installed lsb-release (1.4-13)
[2020-08-19T11:10:56+0000] [ALPM] installed groff (1.22.4-3)
[2020-08-19T11:10:56+0000] [ALPM] installed libpipeline (1.5.2-1)
[2020-08-19T11:10:56+0000] [ALPM] installed man-db (2.9.3-1)
[2020-08-19T11:10:56+0000] [ALPM] installed manjaro-firmware (20160419-1)
[2020-08-19T11:10:56+0000] [ALPM] installed manjaro-release (20.1-0)
[2020-08-19T11:10:56+0000] [ALPM] installed npth (1.6-2)
[2020-08-19T11:10:56+0000] [ALPM] installed libksba (1.4.0-1)
[2020-08-19T11:10:56+0000] [ALPM] installed libassuan (2.5.3-2)
[2020-08-19T11:10:56+0000] [ALPM] installed libsecret (0.20.3-1)
[2020-08-19T11:10:56+0000] [ALPM] installed pinentry (1.1.0-5)
[2020-08-19T11:10:56+0000] [ALPM] installed gnutls (3.6.14-2)
[2020-08-19T11:10:56+0000] [ALPM] installed gnupg (2.2.21-1)
[2020-08-19T11:10:56+0000] [ALPM] installed gpgme (1.14.0-1)
[2020-08-19T11:10:56+0000] [ALPM] installed archlinux-keyring (20200622-1)
[2020-08-19T11:10:56+0000] [ALPM] installed manjaro-keyring (20200603-1)
[2020-08-19T11:10:56+0000] [ALPM] installed libnsl (1.2.0-2)
[2020-08-19T11:10:56+0000] [ALPM] installed python (3.8.5-1)
[2020-08-19T11:10:56+0000] [ALPM] installed python-npyscreen (4.10.5-4)
[2020-08-19T11:10:56+0000] [ALPM] installed python-urllib3 (1.25.10-1)
[2020-08-19T11:10:56+0000] [ALPM] installed python-appdirs (1.4.4-1)
[2020-08-19T11:10:56+0000] [ALPM] installed python-pyparsing (2.4.7-1)
[2020-08-19T11:10:56+0000] [ALPM] installed python-six (1.15.0-1)
[2020-08-19T11:10:56+0000] [ALPM] installed python-packaging (20.4-1)
[2020-08-19T11:10:56+0000] [ALPM] installed python-ordered-set (4.0.2-1)
[2020-08-19T11:10:56+0000] [ALPM] installed python-setuptools (1:49.2.1-1)
[2020-08-19T11:10:56+0000] [ALPM] installed python-chardet (3.0.4-5)
[2020-08-19T11:10:56+0000] [ALPM] installed python-idna (2.10-1)
[2020-08-19T11:10:56+0000] [ALPM] installed python-requests (2.24.0-1)
[2020-08-19T11:10:56+0000] [ALPM] installed pacman-mirrors (4.16.4-1)
[2020-08-19T11:10:57+0000] [ALPM] installed pacman (5.2.2-2)
[2020-08-19T11:10:57+0000] [ALPM-SCRIPTLET] [1;1m[1;32m==>[1;0m[1;1m To import the data required by pacman for package verification run:[1;0m
[2020-08-19T11:10:57+0000] [ALPM-SCRIPTLET] [1;1m[1;32m==>[1;0m[1;1m `pacman-key --init; pacman-key --populate archlinux manjaro`[1;0m
[2020-08-19T11:10:57+0000] [ALPM-SCRIPTLET] [1;1m[1;32m==>[1;0m[1;1m See: https://www.archlinux.org/news/having-pacman-verify-packages[1;0m
[2020-08-19T11:10:57+0000] [ALPM] installed sed (4.8-1)
[2020-08-19T11:10:57+0000] [ALPM] installed manjaro-system (20200723-1)
[2020-08-19T11:10:57+0000] [ALPM] installed man-pages (5.07-1)
[2020-08-19T11:10:57+0000] [ALPM] installed memtest86+ (5.01-4)
[2020-08-19T11:10:57+0000] [ALPM] installed libx86emu (3.1-1)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-encode-locale (1.05-7)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-timedate (2.33-2)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-http-date (6.05-3)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-file-listing (6.04-8)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-html-tagset (3.20-10)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-html-parser (3.72-10)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-clone (0.45-2)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-io-html (1.001-7)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-lwp-mediatypes (6.02-8)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-uri (1.76-4)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-http-message (6.25-1)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-http-cookies (6.08-3)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-http-daemon (6.06-2)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-http-negotiate (6.01-8)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-net-http (6.19-4)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-try-tiny (0.30-5)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-www-robotrules (6.02-8)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-libwww (6.46-1)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-xml-parser (2.46-2)
[2020-08-19T11:10:57+0000] [ALPM] installed perl-xml-writer (0.625-6)
[2020-08-19T11:10:57+0000] [ALPM] installed hwinfo (21.70-2)
[2020-08-19T11:10:57+0000] [ALPM] installed libpciaccess (0.16-2)
[2020-08-19T11:10:57+0000] [ALPM] installed libdrm (2.4.102-1)
[2020-08-19T11:10:57+0000] [ALPM] installed wayland (1.18.0-2)
[2020-08-19T11:10:57+0000] [ALPM] installed xcb-proto (1.14-1)
[2020-08-19T11:10:57+0000] [ALPM] installed libxdmcp (1.1.3-3)
[2020-08-19T11:10:57+0000] [ALPM] installed libxau (1.0.9-3)
[2020-08-19T11:10:57+0000] [ALPM] installed libxcb (1.14-1)
[2020-08-19T11:10:57+0000] [ALPM] installed xorgproto (2020.1-1)
[2020-08-19T11:10:57+0000] [ALPM] installed libx11 (1.6.11-1)
[2020-08-19T11:10:57+0000] [ALPM] installed libxext (1.3.4-3)
[2020-08-19T11:10:57+0000] [ALPM] installed libxxf86vm (1.1.4-4)
[2020-08-19T11:10:57+0000] [ALPM] installed libxfixes (5.0.3-4)
[2020-08-19T11:10:57+0000] [ALPM] installed libxdamage (1.1.5-3)
[2020-08-19T11:10:57+0000] [ALPM] installed libxshmfence (1.3-2)
[2020-08-19T11:10:57+0000] [ALPM] installed libomxil-bellagio (0.9.3-3)
[2020-08-19T11:10:57+0000] [ALPM] installed libunwind (1.3.1-2)
[2020-08-19T11:10:57+0000] [ALPM] installed libedit (20191231_3.1-1)
[2020-08-19T11:10:58+0000] [ALPM] installed llvm-libs (10.0.1-1)
[2020-08-19T11:10:58+0000] [ALPM] installed lm_sensors (3.6.0-2)
[2020-08-19T11:10:58+0000] [ALPM] installed libglvnd (1.3.2-1)
[2020-08-19T11:10:58+0000] [ALPM] installed vulkan-icd-loader (1.2.148-1)
[2020-08-19T11:10:58+0000] [ALPM] installed mesa (20.1.5-1)
[2020-08-19T11:10:58+0000] [ALPM] installed libpng (1.6.37-3)
[2020-08-19T11:10:58+0000] [ALPM] installed libjpeg-turbo (2.0.5-1)
[2020-08-19T11:10:58+0000] [ALPM] installed libtiff (4.1.0-2)
[2020-08-19T11:10:58+0000] [ALPM] installed shared-mime-info (2.0+1+g6bf9e4f-2)
[2020-08-19T11:10:58+0000] [ALPM] installed gdk-pixbuf2 (2.40.0+6+g5432316df-1)
[2020-08-19T11:10:58+0000] [ALPM] installed libnotify (0.7.9-1)
[2020-08-19T11:10:58+0000] [ALPM] installed mhwd-nvidia-340xx (340.108-1)
[2020-08-19T11:10:58+0000] [ALPM] installed mhwd-nvidia-390xx (390.132-1)
[2020-08-19T11:10:58+0000] [ALPM] installed mhwd-amdgpu (19.1.0-1)
[2020-08-19T11:10:58+0000] [ALPM] installed mhwd-ati (19.1.0-1)
[2020-08-19T11:10:58+0000] [ALPM] installed mhwd-nvidia-418xx (418.113-1)
[2020-08-19T11:10:58+0000] [ALPM] installed mhwd-nvidia-430xx (430.64-1.0)
[2020-08-19T11:10:58+0000] [ALPM] installed mhwd-nvidia-435xx (435.21-1.0)
[2020-08-19T11:10:58+0000] [ALPM] installed mhwd-nvidia-440xx (440.100-1)
[2020-08-19T11:10:58+0000] [ALPM] installed mhwd-db (0.6.4-11)
[2020-08-19T11:10:58+0000] [ALPM] installed v86d (0.1.10-5.1)
[2020-08-19T11:10:58+0000] [ALPM] installed mhwd (0.6.4-2)
[2020-08-19T11:10:58+0000] [ALPM] installed mkinitcpio-openswap (0.1.0-3)
[2020-08-19T11:10:58+0000] [ALPM-SCRIPTLET] 
[2020-08-19T11:10:58+0000] [ALPM-SCRIPTLET] Alter /etc/openswap.conf file for your swap device name, keyfiles, etc...
[2020-08-19T11:10:58+0000] [ALPM-SCRIPTLET] 
[2020-08-19T11:10:58+0000] [ALPM-SCRIPTLET] For more information see: https://wiki.archlinux.org/index.php/Dm-crypt/Swap_encryption#mkinitcpio_hook
[2020-08-19T11:10:58+0000] [ALPM-SCRIPTLET] 
[2020-08-19T11:10:58+0000] [ALPM-SCRIPTLET] Don't forget to add the openswap hook after encrypt and before resume in your /etc/mkinitcpio.conf and run mkinitcpio -p linux...
[2020-08-19T11:10:58+0000] [ALPM-SCRIPTLET] 
[2020-08-19T11:10:58+0000] [ALPM] installed nano (5.0-1)
[2020-08-19T11:10:58+0000] [ALPM] installed ntfs-3g (2017.3.23-4)
[2020-08-19T11:10:58+0000] [ALPM] installed os-prober (1.77-1)
[2020-08-19T11:10:58+0000] [ALPM] installed pciutils (3.7.0-1)
[2020-08-19T11:10:58+0000] [ALPM] installed procps-ng (3.3.16-2)
[2020-08-19T11:10:58+0000] [ALPM] installed psmisc (23.3-2)
[2020-08-19T11:10:58+0000] [ALPM] installed reiserfsprogs (3.6.27-3)
[2020-08-19T11:10:58+0000] [ALPM] installed spectre-meltdown-checker (0.43-1)
[2020-08-19T11:10:58+0000] [ALPM] installed s-nail (14.9.19-1)
[2020-08-19T11:10:58+0000] [ALPM] installed sudo (1.9.2-1)
[2020-08-19T11:10:58+0000] [ALPM] installed sysfsutils (2.1.0-11)
[2020-08-19T11:10:58+0000] [ALPM] installed acpid (2.0.32-2)
[2020-08-19T11:10:58+0000] [ALPM] installed cpupower (5.7-1)
[2020-08-19T11:10:58+0000] [ALPM] installed cronie (1.5.5-1)
[2020-08-19T11:10:58+0000] [ALPM] installed dhcpcd (9.1.4-2)
[2020-08-19T11:10:58+0000] [ALPM] installed haveged (1.9.13-1)
[2020-08-19T11:10:58+0000] [ALPM] installed libaio (0.3.112-2)
[2020-08-19T11:10:58+0000] [ALPM] installed thin-provisioning-tools (0.8.5-3)
[2020-08-19T11:10:58+0000] [ALPM] installed lvm2 (2.02.187-3)
[2020-08-19T11:10:58+0000] [ALPM] installed mdadm (4.1-2)
[2020-08-19T11:10:58+0000] [ALPM] installed rpcbind (1.2.5-3)
[2020-08-19T11:10:58+0000] [ALPM] installed nfsidmap (2.5.1-1)
[2020-08-19T11:10:58+0000] [ALPM] installed ding-libs (0.6.1-3)
[2020-08-19T11:10:58+0000] [ALPM] installed gssproxy (0.8.3-1)
[2020-08-19T11:10:58+0000] [ALPM] installed libevent (2.1.12-1)
[2020-08-19T11:10:58+0000] [ALPM] installed nfs-utils (2.5.1-1)
